,이용횟수
4106634.0,2
4101806.0,1
4102892.0,1
9010539.0,1
4103149.0,1
72361.0,1
4196159.0,1
4103627.0,2
4150532.0,2
4103360.0,1
13924.0,1
4117903.0,1
15587.0,1
4115540.0,1
9597.0,2
4135457.0,1
2803223.0,1
4119361.0,2
4100381.0,1
4130181.0,1
9011417.0,1
7710.0,1
9010463.0,1
9005406.0,1
4106711.0,1
4115029.0,1
7102746.0,1
9005403.0,1
11219.0,2
11050.0,2
9010745.0,3
4107034.0,2
9003491.0,1
4195023.0,1
4102246.0,2
4171201.0,1
2802597.0,2
9006487.0,2
4117304.0,3
8000224.0,3
4101717.0,1
4123725.0,1
9009115.0,1
4105258.0,2
7000023.0,1
9119223.0,7
4113856.0,2
4100636.0,2
4170540.0,2
4103664.0,1
9010364.0,1
4110273.0,3
75180.0,1
4174762.0,1
9010521.0,2
4123270.0,1
4106925.0,1
4117831.0,1
9011222.0,2
4115078.0,1
4150510.0,1
4100356.0,1
10205.0,1
2800530.0,1
31527.0,1
75483.0,1
9113586.0,1
74427.0,2
4123272.0,1
4114854.0,1
4100344.0,1
9012677.0,1
9008615.0,1
9001956.0,1
4110789.0,1
8003106.0,2
9035011.0,2
4122638.0,1
10543.0,1
4112190.0,1
4170726.0,1
4195640.0,2
4160077.0,2
4102676.0,1
4196066.0,1
9002824.0,1
4116511.0,1
9008913.0,1
4103381.0,2
2801563.0,1
4130246.0,2
4119905.0,2
4130299.0,1
9034916.0,1
9007659.0,1
2800037.0,1
4197501.0,1
4123662.0,4
9009230.0,1
9006422.0,1
2805835.0,2
4102252.0,1
9119117.0,2
12215.0,1
4135452.0,3
4121942.0,3
9014530.0,2
9005785.0,1
9704.0,2
4103001.0,1
4100933.0,1
4100241.0,1
4100857.0,1
2800878.0,1
9013230.0,1
1207.0,1
8001836.0,1
4119219.0,1
72520.0,2
4116521.0,2
4176089.0,1
4116305.0,1
9006121.0,1
8000280.0,1
1319.0,1
4105407.0,1
4107571.0,1
4130467.0,2
9010486.0,1
4121432.0,1
9036549.0,1
4195006.0,2
9009623.0,1
31897.0,2
4102367.0,1
4195390.0,4
4103187.0,1
4107067.0,3
8756.0,1
8501560.0,2
4106887.0,1
4197437.0,1
8502187.0,2
4101994.0,3
4119030.0,2
4135696.0,3
8501912.0,1
11484.0,1
11323.0,1
4123584.0,2
13777.0,1
9606426.0,1
4176618.0,1
8001695.0,3
9009683.0,1
4118379.0,2
75648.0,1
9000263.0,2
4101602.0,1
9102926.0,1
9572.0,4
4119181.0,1
70686.0,1
71142.0,1
4122023.0,1
2801636.0,1
2801245.0,1
9014242.0,1
4118477.0,1
4101133.0,1
73091.0,1
4117862.0,1
4121887.0,1
8501893.0,3
4116529.0,3
4106613.0,1
9380.0,1
71296.0,1
2803267.0,1
4100405.0,4
9031334.0,1
9012478.0,2
9178203.0,2
4100874.0,1
4111788.0,2
1326.0,1
4120708.0,2
4100489.0,1
4118400.0,1
4112105.0,1
4104006.0,1
4117798.0,4
4130078.0,1
2805712.0,2
8501943.0,5
4120784.0,1
4120191.0,1
9752.0,2
9004931.0,1
4105612.0,2
9007838.0,2
7230.0,1
4131042.0,1
9012498.0,1
9030889.0,1
2801457.0,1
4176371.0,1
4171341.0,2
9008299.0,1
9005409.0,3
9010560.0,1
9010406.0,1
4199326.0,1
75127.0,1
9007477.0,1
4116154.0,1
5050049.0,1
4100406.0,2
4118578.0,1
4101887.0,1
9036319.0,3
13322.0,1
9176369.0,3
4150287.0,1
8501646.0,1
4130211.0,6
4120749.0,1
10050.0,2
9009290.0,1
4101294.0,1
4114399.0,2
4114059.0,8
4119039.0,2
9109203.0,1
9013237.0,1
4111191.0,2
4116048.0,1
9007313.0,2
4111679.0,3
9123013.0,11
4105930.0,1
4197200.0,1
9102669.0,1
9102668.0,2
4110983.0,2
9011091.0,1
4117091.0,1
2802596.0,1
9004911.0,1
9004559.0,1
4118687.0,2
4101289.0,1
70907.0,1
4115953.0,1
8002654.0,1
9033505.0,1
9008406.0,2
9002143.0,2
4107841.0,1
4101925.0,1
4114963.0,2
9309961.0,2
4173938.0,1
9012751.0,1
9012653.0,1
9012783.0,1
8188.0,1
4196983.0,1
8501177.0,1
4177354.0,1
7917.0,2
4121932.0,1
9008325.0,1
4103377.0,2
4150294.0,1
4130150.0,1
4179303.0,1
4199437.0,4
73827.0,1
9012008.0,1
4706.0,1
4195109.0,1
4103282.0,1
75128.0,1
4112276.0,1
4118144.0,2
9136735.0,1
9012658.0,2
2801103.0,1
9101108.0,1
8001421.0,2
2805714.0,1
4103437.0,4
4105458.0,1
4176594.0,1
4118350.0,2
7103680.0,1
9000838.0,1
4198955.0,2
10105.0,1
9176774.0,1
9100099.0,2
4178293.0,1
8002327.0,2
4115378.0,3
9559.0,2
8001086.0,3
9979.0,1
4199216.0,1
4119069.0,2
4111671.0,2
2802240.0,1
4103164.0,2
4179486.0,2
9110586.0,1
4110060.0,1
4111698.0,1
4101842.0,1
4101331.0,1
9002137.0,1
4119935.0,1
4120498.0,2
4121620.0,1
7000165.0,1
309.0,2
4121832.0,2
7862.0,1
12270.0,2
4112254.0,2
4102129.0,1
4150309.0,1
4115094.0,1
10682.0,1
4170468.0,1
4178749.0,2
4102013.0,1
9009529.0,1
4103849.0,1
4176874.0,1
4112136.0,2
9012319.0,1
9031397.0,2
2801948.0,2
4119920.0,1
4116786.0,1
7596.0,1
4176917.0,2
8345.0,1
2801570.0,1
75961.0,1
75966.0,1
8501052.0,1
7452.0,2
4112413.0,3
9035805.0,2
8001368.0,2
4197426.0,2
11387.0,1
4119419.0,1
4113559.0,1
4108892.0,1
70897.0,1
4112329.0,1
5050080.0,1
4103250.0,2
4150529.0,2
2802153.0,1
4101334.0,2
9009085.0,1
4122019.0,1
9100175.0,1
70769.0,1
11307.0,1
4177999.0,2
10792.0,2
4173888.0,1
4103741.0,2
9011468.0,2
8001902.0,1
4179384.0,6
4105279.0,2
9012898.0,1
9002382.0,2
4130210.0,1
2800225.0,1
4179270.0,1
9007115.0,2
9008894.0,1
4198910.0,2
4178213.0,1
9007817.0,2
4101913.0,1
4151646.0,2
78258.0,1
4117452.0,1
8583.0,2
8001621.0,1
9010510.0,1
9003191.0,2
4199590.0,1
9004801.0,1
4173863.0,1
4112476.0,1
4107564.0,2
8501621.0,1
2800791.0,2
4111778.0,2
4196898.0,1
4103348.0,1
7569.0,1
70012.0,1
8423.0,1
4110440.0,1
4100425.0,1
175479.0,4
9034332.0,1
4101852.0,1
9856.0,1
4176939.0,1
4115118.0,2
4100595.0,1
2803385.0,1
4115370.0,1
4119263.0,1
4115968.0,3
8001776.0,1
9014319.0,1
8264.0,1
12263.0,1
4705.0,1
4119460.0,1
4170997.0,4
2802985.0,1
2806670.0,3
9150334.0,1
4108326.0,1
4121324.0,2
4101230.0,1
71490.0,1
11367.0,2
4119543.0,2
4118425.0,1
9031147.0,1
4101642.0,1
4176563.0,5
9011675.0,1
4178685.0,1
4117560.0,1
9008094.0,1
4101174.0,2
4100882.0,1
12022.0,1
4107472.0,1
4110225.0,1
4103772.0,3
9032122.0,1
72438.0,1
71497.0,1
4100273.0,1
9002021.0,2
8502108.0,2
74091.0,1
9011947.0,1
4122694.0,1
4112132.0,2
72437.0,1
9033356.0,2
4100786.0,2
4103479.0,1
8002856.0,1
5000040.0,1
4109856.0,1
4174047.0,1
9012479.0,1
32731.0,1
4170886.0,2
4130324.0,2
4100851.0,1
4100832.0,1
4106962.0,1
4178997.0,1
4100182.0,1
4178234.0,1
4110853.0,1
9009662.0,1
9007633.0,1
4115931.0,2
4115131.0,1
72359.0,2
4115033.0,2
9003985.0,1
4170766.0,1
4102161.0,1
4110140.0,2
10790.0,1
4103278.0,1
8002849.0,1
75909.0,1
4173870.0,2
9010064.0,1
11178.0,1
4108663.0,1
7683.0,1
72925.0,1
9013781.0,2
9636138.0,1
4199193.0,1
4170636.0,1
9008258.0,1
12171.0,1
75736.0,3
4101849.0,1
75081.0,2
4118452.0,2
10276.0,2
4116201.0,1
4111928.0,1
4198711.0,1
4178532.0,1
9012126.0,2
4178675.0,1
4118311.0,2
8001609.0,1
4196058.0,1
8502082.0,2
10424.0,1
9010455.0,3
4114348.0,2
2806603.0,1
9008651.0,1
9009281.0,1
4108659.0,1
9002704.0,2
4135017.0,1
12905.0,2
171334.0,1
4107076.0,1
2802529.0,1
1312.0,1
4107360.0,2
70965.0,2
4196024.0,1
9010273.0,1
9034842.0,2
4170327.0,5
4101791.0,3
8502202.0,1
7272.0,2
9002928.0,1
4106694.0,1
9008747.0,1
9001863.0,1
4116361.0,1
4101196.0,3
4119671.0,1
4119933.0,1
4196940.0,2
4115898.0,1
4118190.0,1
4107903.0,2
4119849.0,1
4195054.0,1
4120452.0,2
9636747.0,1
4176116.0,1
9902.0,2
4121077.0,1
9011813.0,1
8001032.0,1
1327.0,4
4107074.0,2
4607.0,1
9263.0,1
9003816.0,3
4122289.0,4
4195829.0,1
9010034.0,1
60282.0,3
9033158.0,1
5050060.0,2
73957.0,1
4195969.0,3
4119374.0,1
4130381.0,1
2800901.0,1
4116705.0,2
4171326.0,1
4112503.0,1
72548.0,3
2802627.0,1
4100328.0,2
4122911.0,2
4170147.0,1
4198896.0,1
4101490.0,1
4179234.0,1
33074.0,1
4115238.0,2
10145.0,2
4108237.0,3
4195007.0,2
72266.0,1
4102888.0,1
9007741.0,1
71587.0,1
4113310.0,2
4118620.0,1
2800957.0,1
4121307.0,1
8001606.0,2
4179445.0,1
9012447.0,1
76644.0,1
11552.0,1
4104008.0,1
3138.0,2
9001862.0,1
10738.0,2
4107833.0,1
2802803.0,1
4100519.0,2
4119037.0,1
4103294.0,1
9001052.0,1
4179306.0,2
9305.0,1
4110283.0,3
9011742.0,3
4119222.0,1
4160096.0,2
4179147.0,1
12176.0,1
4100473.0,1
4103190.0,2
2803115.0,1
4118317.0,2
9010587.0,2
9012246.0,1
9116752.0,1
9119240.0,1
4101117.0,1
4170961.0,4
8501529.0,1
4103465.0,1
4130505.0,1
3206.0,2
9636754.0,1
9008708.0,1
76008.0,1
76728.0,1
9879.0,1
4114959.0,1
4112262.0,1
9007198.0,1
4110093.0,1
4105254.0,2
4177409.0,1
4123163.0,1
8501050.0,1
4151635.0,6
4119649.0,1
4110012.0,2
4176351.0,2
75455.0,2
4100816.0,1
9010993.0,1
32572.0,1
4112263.0,2
11596.0,1
9008230.0,1
4119372.0,1
4176361.0,1
9008450.0,1
4150265.0,1
9004882.0,1
9035942.0,1
8002072.0,2
9010255.0,1
9009654.0,3
4150181.0,1
4119651.0,1
4114321.0,1
4196457.0,2
2803370.0,1
4119961.0,1
4130312.0,1
4111937.0,1
4170344.0,1
9003527.0,4
9010548.0,1
9010177.0,1
9012955.0,1
9008270.0,2
4103774.0,1
4171336.0,1
9119256.0,1
4114446.0,1
9009706.0,2
4179363.0,1
4176633.0,1
4104992.0,1
9011486.0,1
4196055.0,1
9004375.0,1
4176094.0,1
4102409.0,1
4112321.0,1
9012431.0,1
4103702.0,5
75303.0,1
9010211.0,1
4135785.0,2
9009814.0,1
4197475.0,1
9003177.0,1
9007267.0,1
4119967.0,1
4116638.0,2
9309960.0,1
2802262.0,1
2802265.0,1
9011704.0,2
75192.0,1
9176080.0,1
7103125.0,2
4110446.0,1
10970.0,1
4112249.0,5
9005342.0,1
9222.0,1
70664.0,1
4102478.0,1
4170781.0,1
7684.0,1
4130261.0,2
7101705.0,1
70670.0,1
4170751.0,1
9609569.0,2
7931.0,1
4100731.0,4
10347.0,1
10905.0,1
4112215.0,1
4116518.0,1
9002709.0,1
4106503.0,1
4176936.0,1
9109569.0,1
4117094.0,3
9012623.0,1
2802683.0,1
10825.0,1
4115009.0,3
9009147.0,1
4116615.0,3
8501148.0,1
4196007.0,1
2801631.0,1
4150603.0,1
9197328.0,1
4117659.0,4
4100301.0,1
4101341.0,1
9010102.0,1
4112177.0,1
72260.0,3
11946.0,2
4100801.0,1
4170682.0,1
4176432.0,2
4170804.0,2
31613.0,3
9010125.0,2
2802096.0,1
8100990.0,1
72309.0,1
2800749.0,1
4170607.0,1
9912.0,1
4135337.0,2
4107102.0,1
4116314.0,1
4170585.0,1
4100454.0,1
4135684.0,1
12341.0,1
4102277.0,1
8501259.0,1
15507.0,1
8993.0,1
4177894.0,1
9010654.0,1
9009688.0,2
4116568.0,3
14620.0,1
8552.0,1
4103875.0,1
4106390.0,1
4176744.0,2
4105356.0,1
9011563.0,1
4122726.0,2
4107491.0,1
9004038.0,1
9008394.0,1
9007978.0,1
4112134.0,1
9000256.0,1
4105295.0,1
72092.0,1
9179216.0,1
4100281.0,1
76729.0,1
4105783.0,2
4107531.0,2
9011162.0,1
4107399.0,2
4105584.0,1
4118441.0,2
4104003.0,1
14450.0,1
9010994.0,1
4102115.0,1
9011705.0,3
9011965.0,1
9103031.0,1
11578.0,1
9007615.0,1
4104395.0,1
14865.0,1
4130213.0,1
9001982.0,2
4171154.0,1
8000290.0,1
4130309.0,1
9002888.0,1
4170450.0,1
4107976.0,1
4112130.0,1
4122155.0,1
4115015.0,1
9005781.0,2
4101455.0,2
7101778.0,2
2800766.0,1
4110939.0,1
4103427.0,2
4176997.0,1
8501194.0,1
8049.0,1
9035330.0,1
4118568.0,2
4119951.0,2
4120520.0,1
9011008.0,1
2802051.0,1
4119655.0,1
4107278.0,1
4102660.0,1
4102128.0,1
4101689.0,1
7267.0,1
4198113.0,1
9012620.0,1
11516.0,1
4178144.0,1
8002958.0,1
9170746.0,1
4101675.0,1
4110909.0,1
12366.0,1
9033554.0,1
4107906.0,2
9000005.0,1
7651.0,3
9103201.0,4
4110791.0,1
9035006.0,2
4179342.0,2
4118548.0,1
9208298.0,1
2802398.0,2
9117434.0,3
14049.0,1
2800710.0,1
9010081.0,1
4112083.0,1
12179.0,1
4178337.0,1
9010306.0,1
4173958.0,2
4195841.0,1
4112386.0,2
4119046.0,1
9008767.0,1
4173904.0,1
4130093.0,1
33066.0,3
4119516.0,1
4150261.0,3
4176901.0,2
4131064.0,2
4174593.0,1
73823.0,2
4101757.0,1
7634.0,1
73690.0,1
9103178.0,1
4178196.0,1
4107604.0,2
9681.0,3
9007455.0,2
9004541.0,2
9011365.0,1
4176879.0,1
2802619.0,1
4178288.0,2
4114483.0,1
4116500.0,2
4122159.0,2
70655.0,1
4122633.0,1
70810.0,2
5050050.0,1
9008378.0,1
8501576.0,1
9009505.0,1
9011358.0,1
4114988.0,1
9013029.0,1
4122216.0,1
9001864.0,1
2801404.0,1
9008132.0,1
4195360.0,1
4117305.0,3
9004879.0,1
7102178.0,1
9009555.0,1
3129.0,2
4130202.0,1
2801974.0,1
4103287.0,1
4103622.0,1
4178780.0,1
4150122.0,1
9008350.0,2
4102361.0,1
4104691.0,1
9000432.0,1
9012891.0,1
4150533.0,1
4179225.0,3
4197017.0,3
4123418.0,1
4101844.0,1
4102611.0,1
4102608.0,1
4196154.0,1
4178600.0,1
4123526.0,2
4176410.0,2
11493.0,1
9114005.0,1
4135080.0,1
8003105.0,1
4176573.0,1
9886.0,1
4135072.0,1
4123649.0,1
4102008.0,2
9130837.0,1
9121620.0,1
8501136.0,3
9009233.0,2
9112782.0,1
2801685.0,1
8000799.0,1
9010948.0,2
4176349.0,2
74619.0,1
4117100.0,2
9012350.0,2
9600051.0,1
4170902.0,1
4176931.0,3
8502003.0,1
4106967.0,1
4160091.0,1
9003178.0,3
9614005.0,1
4170065.0,1
79721.0,1
4130200.0,1
8501788.0,1
9034799.0,2
2800076.0,1
9123468.0,1
4101668.0,1
4176923.0,1
4211.0,7
4116196.0,1
72444.0,1
4160068.0,1
71978.0,2
8501902.0,1
73986.0,1
4103388.0,1
173189.0,1
11043.0,1
71604.0,1
9000172.0,1
72489.0,1
9008371.0,1
4100662.0,1
3225.0,1
9013712.0,1
9813.0,1
9007506.0,1
4111761.0,2
9004613.0,2
4107465.0,1
2801096.0,1
8501464.0,1
2800218.0,1
4118544.0,2
4100901.0,1
5050128.0,1
4103800.0,1
11396.0,1
9767.0,2
13015.0,1
4100930.0,1
4101311.0,1
9011760.0,1
4103717.0,3
4160087.0,1
4117438.0,1
76447.0,1
4117637.0,1
9013853.0,1
9176448.0,1
4195970.0,1
9012667.0,1
9115123.0,1
9111625.0,2
11341.0,1
4196128.0,2
9111835.0,1
7103193.0,1
4119298.0,4
4116832.0,1
4150322.0,1
4195437.0,1
4173001.0,1
4103159.0,2
75090.0,2
4100732.0,1
9031509.0,1
4117894.0,1
4178991.0,1
9110185.0,1
9008291.0,3
76807.0,1
4178083.0,1
9007208.0,1
9002794.0,3
73083.0,1
4179267.0,1
2802617.0,2
4101180.0,2
4112156.0,1
8601344.0,1
4110837.0,1
8501697.0,1
9010789.0,1
9009076.0,1
73196.0,1
74669.0,1
9008233.0,1
4113073.0,1
11410.0,1
75057.0,1
8890.0,3
2802746.0,1
2801966.0,1
4199887.0,4
8002812.0,1
4123769.0,1
4150291.0,1
4123690.0,5
4177136.0,1
9011953.0,1
9008990.0,2
9030308.0,1
4130440.0,1
4102016.0,1
9007240.0,1
9002126.0,1
9034424.0,1
4114974.0,1
2803093.0,1
2801503.0,1
4106817.0,1
9013854.0,1
4101151.0,1
9010668.0,1
4104783.0,1
109410.0,2
4115244.0,1
8001685.0,1
11833.0,1
4105537.0,2
9012823.0,1
9012308.0,1
4121610.0,1
4121420.0,1
4196160.0,1
9011140.0,1
4111946.0,1
8502223.0,2
9011415.0,1
7000055.0,1
12941.0,2
10232.0,1
9011976.0,1
4176611.0,3
8501037.0,1
4103365.0,2
4100684.0,1
4101501.0,1
9636134.0,1
72513.0,1
75435.0,1
4103645.0,1
4176115.0,1
4122026.0,2
4196890.0,3
4199704.0,1
4105740.0,1
8596.0,1
4136458.0,2
4102020.0,1
4101799.0,1
7100043.0,1
4115920.0,2
7102501.0,1
9011388.0,1
9010199.0,1
9001094.0,1
4160141.0,2
4106478.0,1
4104085.0,1
4177885.0,1
4114975.0,1
4107103.0,2
9010940.0,1
4122931.0,1
4111951.0,1
9011591.0,1
13512.0,3
4112405.0,1
4112404.0,1
4108256.0,1
4170513.0,1
2803319.0,1
4105621.0,1
9005410.0,1
4103892.0,1
4118206.0,1
4100269.0,1
5000115.0,1
9004153.0,1
4115013.0,1
4178806.0,1
9008451.0,1
2802939.0,1
9034768.0,1
8003113.0,1
11472.0,1
72456.0,1
4101794.0,1
2802406.0,1
4119131.0,1
2805771.0,1
2803664.0,2
8484.0,1
9010699.0,1
2803801.0,1
9011148.0,1
4117176.0,1
9003611.0,1
9000988.0,1
9034349.0,1
9002981.0,1
4115394.0,1
4118125.0,1
4178966.0,2
9119753.0,1
9013468.0,1
9009836.0,1
4118235.0,1
9036527.0,1
4119567.0,1
8501071.0,1
9007678.0,1
9007665.0,1
75434.0,1
9005808.0,1
4111794.0,1
9001877.0,1
4110785.0,1
9116004.0,1
8501440.0,1
4111315.0,1
9199457.0,1
9032999.0,1
4121336.0,2
4119938.0,1
4107071.0,1
8001793.0,1
4118265.0,1
73950.0,1
4105747.0,1
4102851.0,2
4122325.0,1
4123012.0,3
9007758.0,2
2802938.0,1
4130288.0,2
8501551.0,1
4103420.0,2
4101810.0,1
4101284.0,3
4123492.0,1
4174220.0,1
4197450.0,1
4117408.0,1
4122345.0,4
8000668.0,1
4170747.0,2
4150566.0,1
8001473.0,2
73821.0,1
4196012.0,1
14541.0,1
2803088.0,2
4196161.0,1
4176320.0,1
4115916.0,1
14587.0,1
9636962.0,1
4196104.0,2
9107828.0,1
4177887.0,1
4177886.0,1
4170439.0,1
12152.0,1
2805308.0,1
2801220.0,1
4195418.0,2
4117851.0,1
4106676.0,1
4199951.0,1
9011137.0,2
4114458.0,1
9005093.0,1
4100692.0,1
9011202.0,1
9010544.0,1
9011661.0,1
7749.0,1
70484.0,1
9011936.0,1
4106982.0,1
4100978.0,1
71972.0,1
4170372.0,1
4106497.0,1
9013196.0,1
8501478.0,1
4178609.0,1
13255.0,1
9003069.0,1
4176674.0,2
2800592.0,1
9007007.0,1
13888.0,1
4114398.0,1
4198963.0,1
4197212.0,1
10831.0,1
3224.0,1
9012739.0,1
4118219.0,2
9012743.0,1
4118299.0,2
2802538.0,1
10818.0,1
14603.0,1
4151784.0,2
4116636.0,1
9170.0,1
10441.0,4
2807044.0,1
4102006.0,1
14341.0,1
9008119.0,1
8002607.0,1
9002424.0,1
2802804.0,1
11375.0,1
4177362.0,2
4115942.0,1
4176600.0,1
14537.0,1
9012810.0,2
8501946.0,1
4101680.0,1
4174236.0,1
4103400.0,2
71177.0,1
4196920.0,1
73160.0,1
9667.0,3
4101479.0,1
4196949.0,4
9010604.0,1
4101972.0,2
10582.0,1
8002629.0,1
9003233.0,1
4111212.0,1
70069.0,1
4117896.0,1
4101662.0,1
9013227.0,1
11503.0,1
2802089.0,1
8001266.0,1
4120174.0,1
4101753.0,1
9012174.0,2
2266.0,1
4112071.0,1
4119354.0,1
4103354.0,1
4178783.0,1
4196951.0,1
4113488.0,1
4198839.0,1
4195567.0,1
9199474.0,1
4104942.0,1
2802122.0,1
9033321.0,1
4113828.0,1
4178977.0,1
4112517.0,1
2802208.0,1
9009985.0,1
9008730.0,1
8501747.0,2
4110049.0,1
4117557.0,1
9004124.0,1
9009241.0,1
9012787.0,1
9005066.0,1
9011971.0,1
4117152.0,1
2803046.0,2
74898.0,1
4170844.0,1
74620.0,1
4101166.0,1
4101316.0,2
9000071.0,1
4179142.0,1
4118487.0,1
4199082.0,1
9034450.0,1
9009235.0,1
9009892.0,1
4103448.0,1
11324.0,1
76494.0,2
8003177.0,2
4178232.0,3
2800712.0,1
2800758.0,1
72149.0,1
2801318.0,1
4176168.0,1
4176585.0,1
9176172.0,1
4120500.0,1
4119760.0,1
4115068.0,2
4123625.0,1
8001759.0,1
9003201.0,1
9119901.0,2
9032803.0,1
72186.0,1
11412.0,1
9007958.0,1
4150921.0,1
9008167.0,1
9011730.0,1
9036042.0,1
10463.0,1
9006465.0,2
2801787.0,1
4170033.0,1
9001671.0,1
4110439.0,2
2800730.0,1
4118239.0,1
2801392.0,1
4101364.0,1
2800676.0,1
9009417.0,1
2801057.0,1
4174210.0,1
8918.0,2
4176138.0,1
4171168.0,2
10861.0,1
7000004.0,1
4123030.0,1
2801610.0,1
4119044.0,4
4130119.0,1
4105693.0,1
70061.0,2
4110392.0,1
9101409.0,1
4101149.0,1
9007985.0,1
4115463.0,1
4197458.0,1
9614006.0,1
4115142.0,1
4110067.0,1
9003051.0,1
9102376.0,1
9010946.0,2
2802840.0,1
4122262.0,1
4103266.0,1
70054.0,1
4179515.0,1
9009448.0,1
4171337.0,1
4122081.0,2
4107616.0,3
9009379.0,1
4107559.0,1
4171361.0,1
9007113.0,1
4116496.0,2
8970.0,1
8385.0,1
9109320.0,1
4170160.0,1
9012239.0,1
4102406.0,1
9002712.0,1
4101030.0,1
13771.0,1
71588.0,1
2803767.0,1
4110923.0,1
14495.0,1
4196096.0,1
9003620.0,1
10610.0,2
75840.0,2
2802733.0,1
4107644.0,1
4177973.0,1
4101108.0,1
4110437.0,1
9011017.0,1
4119377.0,1
9007495.0,1
9009905.0,1
4111064.0,1
4102286.0,1
4117123.0,1
4111935.0,2
4119151.0,1
75893.0,1
4176504.0,1
4115254.0,2
9633783.0,1
4121344.0,1
4110937.0,1
9011387.0,1
4197707.0,1
4118202.0,1
76448.0,1
8002239.0,1
4195530.0,1
10175.0,1
4135029.0,1
4112194.0,1
11374.0,1
9270.0,1
4116177.0,1
71345.0,3
4111030.0,1
9002708.0,1
4103006.0,1
10524.0,2
4106572.0,1
4112127.0,1
4110407.0,1
4101714.0,1
9009485.0,1
9003648.0,1
4111699.0,1
9631.0,1
72126.0,1
4135381.0,1
4102844.0,1
4170141.0,1
4111999.0,1
9014465.0,1
4108267.0,1
8002073.0,2
9797.0,1
4119299.0,1
4196079.0,1
8501300.0,2
4120171.0,1
5050083.0,2
4195624.0,1
9038.0,1
4107743.0,1
8502098.0,1
7102392.0,1
4103507.0,2
4101080.0,1
4115424.0,1
4113037.0,1
4108302.0,2
9012792.0,1
4176095.0,1
11564.0,2
9008624.0,1
4117845.0,1
4118172.0,1
74879.0,2
4100503.0,1
9014528.0,1
4105230.0,2
4106885.0,2
4111966.0,1
4118364.0,1
8001702.0,1
4160002.0,2
4103204.0,1
4101729.0,1
9000316.0,1
72945.0,1
10822.0,1
9012794.0,1
8000330.0,2
7572.0,1
10110.0,1
4119487.0,1
70680.0,1
4118876.0,1
4102187.0,1
9199156.0,1
4100722.0,1
8501976.0,1
9008715.0,1
8501149.0,1
4117639.0,3
2801599.0,1
70654.0,2
4119446.0,1
4150490.0,1
4103133.0,1
4100479.0,3
4178186.0,1
9377.0,1
4101417.0,1
4130242.0,2
9002128.0,1
9410.0,2
4105316.0,1
4113532.0,1
73953.0,1
4136474.0,1
4113470.0,1
9007597.0,1
9002541.0,1
9034656.0,1
2800642.0,1
2803643.0,1
2801450.0,2
2800662.0,1
9001139.0,1
4117186.0,1
4170307.0,2
4115049.0,1
4111844.0,1
4160383.0,2
72275.0,1
4121785.0,1
8002711.0,1
4119066.0,1
4111777.0,1
4106768.0,2
4177812.0,1
4196958.0,1
9014063.0,1
9013672.0,1
77120.0,1
2807033.0,1
75887.0,2
4100407.0,1
9102378.0,1
9049.0,2
7102617.0,3
4114925.0,1
4170214.0,1
4195978.0,1
4107527.0,1
4107558.0,1
4107738.0,1
10553.0,1
9119348.0,1
4197004.0,1
4113485.0,1
4101708.0,1
4176449.0,1
10048.0,2
9032947.0,1
73769.0,1
7101822.0,1
4118960.0,1
4118965.0,1
4110083.0,1
4101441.0,3
4103628.0,1
4103442.0,1
9007507.0,2
9195669.0,2
70909.0,1
4112498.0,1
2802556.0,1
4135012.0,1
4118263.0,1
4118178.0,1
4102401.0,1
72262.0,1
4117888.0,1
9034851.0,1
8001127.0,2
9033354.0,2
8501185.0,1
4109936.0,1
2800889.0,1
71603.0,1
2801147.0,2
2801070.0,3
4179353.0,1
8001751.0,1
4178543.0,1
12040.0,3
9008033.0,2
10715.0,1
4103864.0,1
4107871.0,1
9010750.0,1
9010624.0,1
9009427.0,1
4112514.0,1
4135808.0,1
4106701.0,1
9013952.0,1
8501972.0,1
2802044.0,1
8002188.0,1
9001355.0,1
4122104.0,1
9002638.0,1
4116722.0,1
4121618.0,1
9009742.0,1
4123573.0,1
4116402.0,1
4195339.0,1
9033441.0,1
9000987.0,1
4104952.0,1
4174016.0,1
4100271.0,1
4112504.0,1
4116103.0,1
8501368.0,1
4160043.0,1
2803399.0,1
4118177.0,1
4123252.0,1
4119478.0,1
4106942.0,1
8002166.0,2
12007.0,1
4106658.0,1
4177132.0,1
4112292.0,1
8000270.0,1
75449.0,1
12952.0,1
9001869.0,1
4195628.0,1
4119198.0,1
4170063.0,1
9003186.0,1
8098.0,1
4110788.0,1
4123670.0,3
9012693.0,1
4178871.0,2
9003388.0,1
4117679.0,1
10408.0,1
4150476.0,1
9121603.0,1
4107734.0,1
8501507.0,1
2801108.0,1
4119495.0,1
4170076.0,1
4111979.0,2
4110232.0,3
70504.0,1
4176332.0,1
4176169.0,1
4113456.0,1
4107052.0,1
8001411.0,1
11694.0,1
9012773.0,2
2801597.0,1
4150507.0,1
4107211.0,1
8839.0,2
4121363.0,1
8655.0,1
8801.0,2
4119262.0,1
2805838.0,1
2800213.0,1
4121416.0,1
173013.0,1
9000074.0,1
4105344.0,1
4119772.0,1
4105303.0,1
4174239.0,1
8252.0,1
10799.0,1
4101990.0,1
4121715.0,1
9010545.0,1
4196090.0,1
8501800.0,1
4101911.0,1
4100849.0,1
14661.0,1
4111314.0,1
3202.0,2
4199178.0,1
4117225.0,2
4119992.0,1
4170649.0,1
9032153.0,2
